id,EAP,HPL,MWS
id10569,0.3242018,0.017025176,0.65877306
id26059,0.37652746,0.6188455,0.004627055
id13055,0.2390094,0.044890817,0.7160998
id05388,0.9936581,0.005002014,0.0013398371
id25199,0.047527082,0.9425656,0.009907254
id11813,0.050945852,0.00886782,0.94018626
id14866,0.22567113,0.010386974,0.76394194
id22247,0.1648325,0.018546637,0.8166209
id08196,0.8987183,0.07743414,0.023847537
id27246,0.007115308,0.973739,0.019145621
id21926,0.001148465,0.0009055729,0.99794596
id01930,0.15906453,0.014263424,0.826672
id26406,0.045327734,0.045883328,0.9087889
id07760,0.0008313038,0.99398166,0.0051870667
id24815,0.019067181,0.008025206,0.9729076
id22063,0.7516876,0.025313351,0.22299907
id21513,0.016965913,0.8750394,0.107994705
id04006,0.97893107,0.004913768,0.016155181
id06177,0.2511965,0.7270678,0.021735685
id24010,0.5476167,0.04932292,0.40306032
id16402,0.007919939,0.0022565369,0.9898235
id23894,0.9730459,0.026364073,0.0005900248
id18867,0.8089504,0.0355624,0.15548716
id01691,0.0016583346,0.9970289,0.0013128356
id11818,0.23162182,0.7445639,0.023814354
id18481,0.5317735,0.2793738,0.18885268
id20137,0.9408886,0.053335503,0.0057758642
id14630,0.13871305,0.22521487,0.6360721
id03058,0.26573372,0.46039215,0.27387413
id27857,0.01004112,0.9849877,0.004971263
id19345,0.09146776,0.84880084,0.05973142
id12726,0.45813045,0.049349297,0.4925202
id06015,0.09795601,0.04281263,0.85923135
id26548,0.32443973,0.24985935,0.42570096
id20284,0.003076214,0.0005240345,0.99639976
id17912,0.84934884,0.05822892,0.092422254
id10287,0.37514988,0.09652008,0.52833
id03604,0.0015986504,0.99800426,0.00039711286
id07423,0.1498988,0.06375005,0.7863512
id01484,0.0042143357,0.99466383,0.0011217775
id16904,0.9993647,0.00039429855,0.00024107976
id13187,0.002914351,0.0004122508,0.99667335
id08507,0.004656714,0.9949825,0.0003607853
id09599,0.95633966,0.025845079,0.017815286
id20460,0.0146052735,0.97445595,0.010938761
id23743,0.0007187869,0.99896955,0.00031166765
id13914,0.0045684716,0.99482924,0.00060232356
id23108,0.89113796,0.051567633,0.057294335
id20111,0.20925365,0.6604129,0.13033344
id00300,0.00027344405,0.9939481,0.005778394
id25970,0.44531402,0.05725938,0.49742666
id24588,0.0022310854,0.00018112607,0.9975878
id04799,0.060785085,0.027754566,0.91146034
id19685,0.089429684,0.022653956,0.8879164
id00628,0.010774441,0.0010191189,0.98820645
id10632,0.2741986,0.2434758,0.48232555
id24894,0.0010258835,0.9979723,0.001001743
id06843,0.089182675,0.90597594,0.0048413454
id16211,0.97645855,0.004411501,0.01912991
id10730,0.06329418,0.9360891,0.00061671145
id06399,0.0038165448,0.9959353,0.0002481263
id25138,0.9985863,0.00090593536,0.00050784013
id04372,0.122689,0.030535497,0.84677553
id01057,0.5473868,0.02462088,0.42799234
id07505,0.57953703,0.39041618,0.030046808
id17331,0.99670273,0.0025170303,0.0007802603
id11306,0.2070022,0.47907937,0.31391838
id07490,0.00027268525,0.99969983,2.7479187e-05
id00721,0.023182193,0.90931547,0.06750235
id07538,0.53730774,0.11518598,0.34750625
id11289,0.011573382,0.001014537,0.9874121
id25207,0.99897766,0.000564855,0.00045745837
id03831,0.9995359,0.00021290491,0.00025119627
id05371,0.78548986,0.15396257,0.0605476
id07405,0.013796816,0.98440313,0.0017999983
id25960,0.0012491506,0.9978326,0.0009182296
id18497,0.198113,0.07230429,0.7295827
id24478,0.9506131,0.04258745,0.0067995163
id12431,0.0030715666,0.9965591,0.00036933713
id24080,0.09075255,0.0015479521,0.90769947
id11862,0.022590732,0.0036185938,0.9737907
id04798,0.97338337,0.0134515725,0.013165103
id22638,0.006740166,0.9910238,0.002236029
id16105,0.0076786648,0.99051124,0.0018100499
id05863,0.36579576,0.1502834,0.48392084
id11466,0.9976307,0.0013062676,0.0010630033
id06091,0.7728972,0.018664047,0.20843874
id04214,0.00051828765,0.99934536,0.000136369
id21197,0.86436117,0.13300216,0.0026366955
id06479,0.41859514,0.09260757,0.48879734
id21801,0.9930912,0.0017961133,0.0051126145
id00540,0.9649307,0.033391945,0.0016772667
id07102,0.599414,0.291841,0.108745
id12012,0.033010583,0.031170873,0.93581855
id17850,0.07487979,0.004753518,0.9203667
id12708,0.45028013,0.01843413,0.5312857
id09277,0.843699,0.05043985,0.10586111
id11482,0.011096725,0.9205253,0.06837803
id15327,0.43960586,0.531023,0.029371105
id17561,0.021766677,0.97670686,0.001526437
id21966,0.51561683,0.03357547,0.45080775
id05742,0.99945885,0.00029297834,0.0002482054
id21441,0.8762967,0.06311111,0.060592216
id10819,0.0032820161,0.9961009,0.0006170567
id00018,0.13369521,0.7804388,0.085865974
id17038,0.96555215,0.033098478,0.0013493692
id14680,0.0008530247,0.99868137,0.00046561778
id17760,0.19399695,0.28108236,0.5249207
id14436,0.82889116,0.14192466,0.029184159
id17180,0.0021332141,0.00046872787,0.997398
id19132,0.009097578,0.91774875,0.073153645
id17497,0.004068777,0.9945748,0.0013564083
id26284,0.0094842985,0.0006991762,0.98981655
id04340,0.0012052953,0.998451,0.0003437051
id06427,0.00024712313,0.99964166,0.00011127012
id08340,0.99397534,0.004707213,0.0013175148
id07167,0.0014466423,0.9982023,0.00035098405
id02218,0.9659633,0.0018562065,0.032180432
id18406,0.41041958,0.4213091,0.16827129
id22134,0.9753523,0.0046447194,0.020002997
id04983,0.0016593295,0.0002492518,0.9980914
id17767,0.6903408,0.21266887,0.09699033
id15131,0.00065439666,0.99917233,0.00017330625
id11132,0.97616744,0.008613785,0.0152187245
id10054,0.48699474,0.19353215,0.3194731
id03797,0.0055047944,0.036594328,0.9579009
id17143,0.9805535,0.0049587693,0.014487654
id19078,0.0009176326,0.0002995301,0.9987828
id04919,0.99916005,0.0005626552,0.00027730127
id03272,0.070701264,0.9128258,0.01647289
id15047,0.042704504,0.023933763,0.9333617
id23727,0.4226559,0.10237837,0.47496578
id07221,0.8668488,0.120239034,0.012912093
id13974,0.0036474178,0.9959345,0.00041804073
id24050,0.8793563,0.040183682,0.08045999
id18119,0.7703725,0.19865,0.030977463
id05205,0.66487366,0.17614266,0.15898363
id05233,0.3662062,0.5421313,0.09166248
id23556,0.9657061,0.0069264085,0.027367515
id06323,0.91739553,0.06084302,0.021761416
id27903,0.0010569554,0.00093766925,0.99800533
id15164,0.34969613,0.44570947,0.20459442
id14714,0.0012441643,0.996666,0.002089771
id11585,0.0011344898,0.998572,0.0002935344
id09119,0.8046203,0.10539564,0.08998398
id03135,0.86451566,0.06848042,0.06700393
id23385,0.6672023,0.024580771,0.30821687
id18219,0.5797278,0.07085187,0.34942034
id17596,0.114549294,0.8837675,0.0016832039
id12235,0.18251836,0.013645926,0.80383575
id15394,0.44597802,0.01777504,0.53624696
id07727,0.84504426,0.0656041,0.08935168
id02748,0.99759716,0.0008725964,0.0015301843
id14913,0.0021483556,0.00020106156,0.99765056
id05257,0.32071877,0.0009677306,0.6783135
id23759,0.032640852,0.05814472,0.90921444
id08726,0.8825389,0.06460793,0.052853193
id24493,0.9758138,0.016278816,0.007907311
id19945,0.24687265,0.50004256,0.25308478
id27893,0.9347317,0.02786302,0.037405264
id04975,0.11120601,0.017492194,0.87130183
id14722,0.635229,0.12528071,0.23949027
id10320,0.0021338111,0.9943289,0.0035373087
id09619,0.0003229161,0.99942267,0.00025449353
id07480,0.4004212,0.21859556,0.38098326
id00342,0.12466953,0.84228754,0.03304291
id08611,0.9837172,0.003160842,0.013121964
id24284,0.06364016,0.0011485043,0.9352113
id20491,0.3070348,0.43768546,0.25527978
id18337,0.0011523858,0.000559184,0.99828845
id04781,0.6828623,0.034888428,0.28224933
id11067,0.89455944,0.082165636,0.02327488
id19402,0.9955605,0.0033720448,0.001067479
id20009,0.009775173,0.002825632,0.9873992
id08535,0.037875127,0.015942115,0.9461827
id07495,0.064724445,0.0065911696,0.92868435
id06262,0.0041541774,0.00077105523,0.9950748
id10898,0.2527517,0.05269868,0.69454956
id17778,0.031110382,0.9663865,0.0025031387
id07210,0.15236244,0.82252264,0.02511497
id04367,0.008994371,0.9888065,0.0021991201
id27713,0.3644303,0.1934232,0.4421465
id15428,0.14432538,0.8163298,0.039344832
id25427,0.32560962,0.12641656,0.5479738
id09789,0.7898012,0.06925457,0.14094426
id07658,0.92657644,0.070282064,0.00314144
id25453,0.051883698,0.91240454,0.035711724
id24495,0.99361163,0.0044846507,0.0019037684
id03270,0.014065394,0.9770892,0.008845387
id11879,0.1164278,0.87841606,0.005156181
id24356,0.016283022,0.0022090045,0.98150796
id22256,0.026943639,0.0038167643,0.9692396
id06050,0.0062206145,0.98995364,0.0038256866
id09555,0.849739,0.0021908921,0.14807016
id23772,0.0010376931,0.9987834,0.00017894334
id21930,0.03140882,0.037864916,0.9307263
id00823,0.009126934,0.97984743,0.011025686
id23666,0.002589852,0.99685717,0.0005529295
id08118,0.0011768058,0.00064661144,0.9981766
id21388,0.022712825,0.8818512,0.09543591
id23312,0.9132569,0.026021658,0.06072146
id08545,0.025294768,0.86696845,0.10773679
id20351,0.25532973,0.5376479,0.20702235
id13536,0.23424843,0.024092799,0.7416588
id27742,0.0032784098,0.99639136,0.00033017964
id13343,0.026966108,0.018847998,0.9541859
id11987,0.004098156,0.9575622,0.038339656
id08921,0.6032806,0.030531397,0.366188
id09972,0.28454223,0.7133815,0.0020761932
id26173,0.6951581,0.002068357,0.3027735
id07917,0.04600496,0.7151519,0.23884319
id01383,0.8576387,0.06958824,0.072773
id26699,0.026873056,0.9681153,0.005011645
id11058,0.07813885,0.012783184,0.909078
id20425,0.0004473106,0.99938273,0.00016996666
id20238,0.018898264,0.9222991,0.058802675
id21348,0.7363065,0.23723973,0.026453791
id09552,0.2880194,0.018190155,0.69379044
id25075,0.76297563,0.072797745,0.16422667
id17749,0.067111716,0.006969658,0.92591864
id18910,0.0864932,0.011931578,0.9015752
id13534,0.00084305473,0.9990345,0.00012248984
id22205,0.05342342,0.8951301,0.051446423
id23896,0.98355424,0.0022655467,0.014180215
id23616,0.14443521,0.023767577,0.83179724
id03537,0.15302087,0.053554382,0.7934248
id18147,0.5015679,0.3516332,0.14679892
id25408,0.99662966,0.0013605257,0.0020098113
id09997,0.46335456,0.041313827,0.49533165
id23357,0.023383409,0.0018747518,0.9747419
id21880,0.7129384,0.023429178,0.26363242
id21633,0.0006561203,0.9992125,0.00013138409
id15976,0.02198445,0.03526234,0.94275326
id20266,0.013186489,0.0044111223,0.9824024
id26726,0.85788035,0.115874715,0.026244927
id02958,0.51599574,0.08097394,0.40303034
id25211,0.25206685,0.15265906,0.5952741
id24314,0.9962649,0.0030370136,0.0006981488
id21475,0.37516046,0.0009877238,0.62385184
id22733,0.022965552,0.97144026,0.0055941534
id14297,9.24399e-05,0.999856,5.155989e-05
id27627,0.013070095,0.98602957,0.0009003232
id03580,0.002307759,0.9975273,0.00016490716
id08858,0.012026976,0.032907292,0.9550657
id22512,0.00054011674,0.99930716,0.00015267111
id05634,0.13568115,0.02050055,0.8438183
id00105,0.07320033,0.07970061,0.84709907
id26635,0.9863869,0.0056949654,0.0079181045
id19324,0.14621294,0.024590867,0.8291962
id00210,0.8185278,0.056784753,0.12468738
id06809,0.72262985,0.020099543,0.2572706
id04074,0.00045674405,0.9993143,0.00022893275
id27010,0.42873195,0.2551251,0.31614292
id00699,0.0010471335,0.00045921854,0.9984937
id18549,0.07760411,0.04307942,0.8793165
id14089,0.5110295,0.45665476,0.03231574
id19792,0.0028786855,0.9959644,0.0011569161
id19935,0.0012692597,0.00091077783,0.99782
id22960,0.0011712775,0.0010869812,0.9977417
id02471,0.0042011417,0.00036248635,0.9954364
id07896,0.008750429,0.005434255,0.9858153
id20033,0.97830313,0.013614542,0.008082297
id15018,0.99431926,0.0029411085,0.0027397159
id19528,0.9834696,0.008873531,0.007656942
id21621,0.43059957,0.019264366,0.550136
id14328,0.0146062905,0.93593955,0.049454212
id19524,0.96070117,0.014028378,0.025270497
id00219,0.99949884,0.00027563534,0.0002254838
id23229,0.0033077707,0.0006209903,0.9960712
id14357,0.92967486,0.06811686,0.0022082534
id21829,0.0014043623,0.00192231,0.99667335
id02137,0.9310277,0.045625538,0.023346787
id23524,0.08158436,0.016305119,0.9021106
id12022,0.993708,0.0032775917,0.003014342
id05255,0.6228491,0.26804888,0.10910196
id14605,0.8343376,0.029034993,0.13662739
id15329,0.27637845,0.05665527,0.6669663
id06046,0.3587562,0.13438289,0.5068609
id16548,0.082356595,0.0016197508,0.91602373
id23369,0.054656018,0.0124158645,0.93292814
id17824,0.94797134,0.033918265,0.018110428
id17243,0.0033122739,0.0011761984,0.99551153
id13185,0.0018527944,0.9977816,0.0003656809
id27091,0.80935526,0.15474886,0.03589588
id21817,0.017498998,0.012057728,0.9704433
id21912,0.8822903,0.11548312,0.0022265918
id24163,0.015839238,0.02373895,0.96042174
id12484,0.0017568521,0.00034195374,0.9979012
id15799,0.6978373,0.18248804,0.1196747
id22315,0.008388362,0.9790341,0.012577545
id02608,0.041651256,0.8007266,0.15762216
id10057,0.99917966,0.00048460433,0.00033576315
id01709,0.8284,0.023299512,0.14830048
id11153,0.002628938,0.9967182,0.00065277505
id25154,0.41694668,0.53217435,0.050879
id18207,0.018032663,0.97880554,0.0031617794
id03370,0.17035113,0.8049846,0.024664262
id26760,0.55120844,0.11775222,0.33103937
id15099,0.8828376,0.027763456,0.08939899
id16341,0.027601546,0.0050796163,0.9673188
id15572,0.6607247,0.17451422,0.16476107
id24901,0.9989519,0.0005926758,0.00045535172
id04528,0.96967196,0.010158325,0.020169716
id26507,0.002282573,0.00021127073,0.9975062
id26687,0.92145324,0.0345721,0.043974623
id27819,0.09731699,0.008749784,0.89393324
id17610,0.0006186289,0.99923956,0.00014184514
id03373,0.8599236,0.11778243,0.022293959
id05881,0.11326489,0.127258,0.7594771
id15875,0.12795793,0.09490827,0.77713376
id18400,0.95442206,0.02612459,0.01945341
id23596,0.009739514,0.0042991303,0.98596144
id07006,0.0013379673,0.9984402,0.00022187916
id25134,0.00022168635,0.9997354,4.2934815e-05
id17393,0.9994622,0.0002119739,0.00032582533
id20155,0.022998117,0.9750354,0.0019664555
id09536,0.0032703115,0.96826303,0.02846665
id09155,0.011376349,0.9660311,0.022592638
id26482,0.998409,0.000984591,0.00060645473
id17001,0.035259005,0.9617106,0.0030303658
id08134,0.34096333,0.09406493,0.56497175
id10174,0.79763275,0.16074137,0.041625883
id04760,0.15731268,0.63367885,0.20900847
id04941,0.9102598,0.08308045,0.0066597927
id01339,0.90807223,0.01829368,0.07363405
id24710,0.35063913,0.08512209,0.5642387
id20408,0.6388966,0.12406562,0.23703781
id04028,0.123370595,0.17301784,0.7036116
id07153,0.0998815,0.027149688,0.87296885
id20098,0.16541067,0.7861011,0.048488233
id24146,0.360311,0.020478925,0.61921006
id06276,0.9817014,0.00077085965,0.017527686
id18978,0.27720332,0.62986946,0.09292721
id04247,0.98816514,0.0022403726,0.009594464
id02020,0.0064670136,0.97147363,0.02205933
id14299,0.03647914,0.0028874218,0.9606335
id27255,0.3485263,0.45727095,0.19420272
id05751,0.002862642,0.0007241859,0.9964132
id09428,0.9991117,0.00062170724,0.00026660413
id06941,0.9045291,0.09454528,0.00092562387
id25678,0.013472783,0.0014555269,0.98507166
id27425,0.99700207,0.002069333,0.0009286033
id12619,0.007872619,0.99106383,0.0010635395
id00530,0.007898597,0.0012813904,0.99082
id14683,0.80602854,0.18678646,0.0071850293
id14618,0.0008331892,0.998485,0.00068179093
id07599,0.9961075,0.0014659786,0.0024265135
id02786,0.96833795,0.0063148406,0.025347242
id21563,0.82166034,0.036301702,0.14203802
id26412,0.087887265,0.0021588432,0.90995383
id18320,0.16985834,0.6984305,0.13171123
id02043,0.43007454,0.38954565,0.18037985
id03179,0.4448014,0.35730776,0.1978909
id17256,0.086268246,0.88594943,0.027782328
id07435,0.022382682,0.13581927,0.841798
id17659,0.6836573,0.071117416,0.24522534
id06828,0.0017835418,0.99726605,0.000950368
id18636,0.010521705,0.0022527678,0.9872255
id05216,0.9836463,0.0002625862,0.01609118
id23156,0.78998005,0.1750074,0.035012495
id23861,0.9788744,0.012482022,0.008643571
id21416,0.48638755,0.022184923,0.49142754
id02763,0.7672018,0.06659252,0.16620575
id12625,0.0017128378,0.000944079,0.9973431
id08033,0.014563713,0.0015414015,0.9838949
id24105,0.72768205,0.14398435,0.12833358
id09295,0.99868375,0.0002614567,0.0010547362
id22062,0.590779,0.21503246,0.19418858
id21044,0.998701,0.00082052476,0.00047851496
id17419,0.64681953,0.056261376,0.29691908
id10969,0.8518526,0.10116376,0.046983708
id23066,0.41660354,0.19316551,0.39023092
id25667,0.9728022,0.0031490533,0.024048755
id14534,0.923278,0.040435027,0.036286984
id26645,0.0026615073,0.9935388,0.0037996604
id03965,0.0006965556,0.00029092902,0.9990125
id25956,0.70340014,0.176275,0.120324895
id23707,0.9834104,0.007329625,0.0092599625
id18026,0.7870036,0.05976397,0.15323249
id10767,0.0005464407,0.9993529,0.000100632475
id18802,0.7717472,0.21979615,0.008456683
id02940,0.050315313,0.9377512,0.011933526
id13403,0.9977323,0.0009748879,0.0012928181
id10201,0.0064525185,0.9895754,0.0039720978
id15333,0.32426214,0.026461553,0.64927626
id25619,0.017168056,0.0066346875,0.9761972
id18506,0.39715675,0.570218,0.0326252
id09835,0.0042991685,0.9952093,0.0004915785
id14828,0.96140254,0.03235158,0.0062458846
id26816,0.002244291,0.9972791,0.0004766719
id26134,0.007788113,0.9919476,0.0002643549
id25064,0.60977745,0.1388023,0.2514202
id14254,0.8345686,0.03462387,0.13080747
id09352,0.27077878,0.13545121,0.59377
id21495,0.95280224,0.0351267,0.012071019
id15349,0.05440408,0.0029300996,0.9426658
id06759,0.0026188453,0.9958912,0.0014899056
id20876,0.31674784,0.10932212,0.57393
id14644,0.9576457,0.025166957,0.017187325
id16927,0.023731738,0.0034980138,0.9727702
id00417,0.10992057,0.74018043,0.14989899
id18892,0.59604007,0.026859825,0.37710014
id17500,0.0009945162,0.9986749,0.00033047274
id17676,0.014889569,0.977952,0.0071584936
id03378,0.9974331,0.0024080125,0.00015888897
id26891,0.7775025,0.023770131,0.19872737
id15609,0.9953447,0.0040398804,0.0006154209
id11270,0.8075994,0.09292239,0.09947815
id01141,0.0018133272,0.0014955064,0.9966911
id18738,0.20281747,0.004645233,0.79253733
id23964,0.012036781,0.0061659734,0.9817972
id08032,0.7787663,0.008954808,0.2122789
id10410,0.41270578,0.1217166,0.46557766
id15738,0.8193249,0.16280039,0.017874686
id22293,0.15262432,0.0062068803,0.8411688
id23174,0.92804027,0.052196093,0.019763635
id13041,0.0023557914,0.9949208,0.0027233933
id18377,0.2931783,0.092787966,0.6140337
id24269,0.10875628,0.5443298,0.34691387
id19445,0.45830223,0.34646466,0.19523317
id16449,0.081969574,0.916221,0.0018094738
id11857,0.042977165,0.2730025,0.6840203
id14929,0.45623845,0.32667613,0.21708544
id16029,0.23974873,0.04774693,0.7125043
id09091,0.99869746,0.0010952421,0.00020733174
id14431,0.0037041288,0.9935411,0.0027547388
id15857,0.08189713,0.4210383,0.4970646
id26177,0.4646086,0.13363488,0.40175655
id07001,0.017273156,0.5481581,0.4345687
id00626,0.53789115,0.026242035,0.4358668
id25160,0.31129125,0.055929083,0.6327797
id21474,0.0010679698,0.00023907867,0.9986929
id03155,0.9978865,0.0019349487,0.00017853595
id11858,0.01807212,0.0050230436,0.97690487
id12413,0.0046808477,0.9949174,0.00040181025
id25656,0.00022837246,0.9997056,6.601056e-05
id24322,0.90448666,0.01872232,0.07679104
id20603,0.78031623,0.15876068,0.06092305
id06878,0.99778914,0.0009937313,0.0012171201
id03535,0.7982022,0.19475687,0.0070409593
id11831,0.5515875,0.0026147126,0.44579777
id24685,0.9941063,0.004984014,0.00090966205
id10426,0.047480028,0.023146411,0.9293736
id09024,0.0045336247,0.9949536,0.00051273
id09728,0.4370103,0.011649206,0.5513405
id01065,0.00051244436,0.9992938,0.00019373254
id14005,0.99832827,0.0009624604,0.00070926105
id18534,0.010932111,0.011164197,0.97790366
id19862,0.4071537,0.061475977,0.5313703
id14707,0.99767774,0.0018234736,0.0004988172
id02248,0.035579707,0.91419005,0.0502302
id20494,0.39193583,0.041352708,0.5667115
id27072,0.9982864,0.0011659763,0.00054759753
id20587,0.6594797,0.18183954,0.15868074
id24134,0.019480914,0.008383054,0.9721361
id22696,0.18864585,0.021611812,0.7897423
id23757,0.89472604,0.07182605,0.033447932
id18828,0.99933076,0.0005092255,0.00016003744
id14040,0.03452905,0.00021375701,0.96525717
id09385,0.71861523,0.07629876,0.20508604
id16005,0.0016077638,0.99809057,0.00030164365
id12467,0.83966875,0.045205448,0.11512581
id16209,0.78784376,0.098610155,0.113546126
id01621,0.0006409075,0.9991345,0.00022464705
id18081,0.09862836,0.0050684465,0.8963032
id06667,0.24325593,0.0028319478,0.7539121
id07436,0.0023123927,0.00019094003,0.99749666
id19498,0.09274866,0.84122026,0.06603112
id12123,0.819494,0.017341591,0.16316442
id17082,0.6247665,0.3137996,0.06143388
id00313,0.0049123787,0.9886137,0.006473873
id14281,0.34194154,0.108923234,0.5491352
id14755,0.95135164,0.003964487,0.04468388
id17484,0.7220777,0.15250412,0.12541819
id00111,0.0050769486,0.9938212,0.001101884
id16542,0.11548727,0.37375087,0.51076186
id00458,0.47423938,0.1491049,0.37665567
id07682,0.053520042,0.9144549,0.032025132
id02041,0.005685401,0.9629448,0.031369813
id26070,0.31485426,0.049010865,0.63613486
id05271,0.9737127,0.009513372,0.016773924
id18107,0.9922375,0.0024108782,0.005351678
id01170,0.01786903,0.059881672,0.9222493
id23464,0.081002794,0.901827,0.017170195
id03879,0.34097084,0.28614753,0.3728816
id22473,0.0009833695,0.99844736,0.0005692641
id20937,0.69611764,0.18731493,0.116567425
id16239,0.48268825,0.43282235,0.084489375
id02348,0.99824595,0.00081587274,0.00093822763
id19796,0.9980761,0.00038873515,0.0015352188
id06531,0.06464194,0.0041762036,0.9311819
id02641,0.20898989,0.7711942,0.019815886
id01332,0.23262128,0.017348194,0.7500305
id24038,0.09962325,0.8266842,0.07369258
id23699,0.9503221,0.047899157,0.0017787714
id07294,0.6295712,0.35799077,0.01243803
id00319,0.96314114,0.033392023,0.0034667887
id05699,0.9958617,0.002918216,0.0012201348
id18863,0.9090561,0.04965917,0.041284766
id07745,0.011720306,0.00053998875,0.98773974
id02157,0.0020656756,0.9967759,0.0011584264
id00525,0.050582804,0.7100863,0.2393309
id14740,0.9267806,0.033383373,0.03983605
id01420,0.00042981713,0.99945587,0.00011431028
id17725,0.9984781,0.0013997887,0.00012213628
id07807,0.036291283,0.9573962,0.0063124695
id11676,0.0025278467,0.9953666,0.0021055448
id06720,0.18826059,0.00746627,0.8042732
id08048,0.045472868,0.020563971,0.9339632
id04185,0.27285582,0.03161212,0.695532
id02077,0.8682617,0.028362133,0.103376165
id12968,0.000548896,0.00044415696,0.9990069
id01945,0.9970667,0.002207839,0.0007254585
id06446,0.65903056,0.17797907,0.16299039
id01072,0.9531493,0.038766693,0.008083974
id15124,0.8908218,0.030094352,0.07908385
id14173,0.0014734447,0.9977331,0.0007934309
id27559,0.039407678,0.0063832705,0.954209
id13722,0.22243345,0.103510275,0.6740563
id09310,0.9650776,0.027050115,0.007872276
id23024,0.9989023,0.0003617743,0.00073585275
id24332,0.001591275,0.99556905,0.002839648
id07699,0.71561354,0.08342112,0.20096536
id06837,0.024475811,0.96815085,0.00737329
id07279,0.9218286,0.025606368,0.052564986
id16451,0.804013,0.03375694,0.16223006
id17588,0.004588314,0.9903554,0.0050563538
id07018,0.9992392,0.0004398325,0.00032097247
id12994,0.85486037,0.08825268,0.056887005
id03703,0.688682,0.10102654,0.21029145
id01753,0.7788399,0.08178182,0.13937831
id02866,0.004862226,0.004075686,0.99106205
id21884,0.0024572085,0.99742424,0.000118535856
id27543,0.08706928,0.0036270893,0.90930367
id22149,0.1526749,0.41720554,0.4301196
id14595,0.7847782,0.17767712,0.037544705
id12383,0.59809667,0.17988856,0.22201478
id27714,0.9438423,0.050520115,0.0056375815
id17634,0.90927637,0.042473454,0.048250236
id15906,0.022438241,0.0005609066,0.9770008
id09047,0.030668044,0.00029351693,0.9690384
id02059,0.6874478,0.029849626,0.2827026
id19107,0.998317,0.0009829664,0.0007000377
id02385,0.59036034,0.047538705,0.36210096
id21312,0.89658374,0.091823846,0.011592397
id02215,0.24286701,0.7373992,0.019733727
id08928,0.76018894,0.16751221,0.07229888
id07099,0.9989255,0.00052966765,0.000544838
id01935,0.5244345,0.40219262,0.07337291
id24757,0.013243232,0.96500456,0.021752197
id01848,0.012103842,0.04288525,0.94501096
id06224,0.99896324,0.00070234074,0.0003343624
id15539,0.044711728,0.89460987,0.06067838
id22907,0.004043281,0.98838496,0.0075717084
id12713,0.99711764,0.00051136833,0.0023709696
id15521,0.44930497,0.112646855,0.4380482
id25539,0.6775415,0.15548456,0.16697396
id23370,0.0012273602,0.0011378237,0.99763477
id15868,0.78410816,0.042027272,0.17386453
id17808,0.043219086,0.034565248,0.92221564
id08241,0.15275957,0.7605814,0.08665902
id27284,0.84732497,0.1404619,0.0122131435
id20707,0.9851849,0.013958222,0.00085692963
id03823,0.0018105501,0.998035,0.00015439274
id00463,0.1456231,0.2056905,0.6486864
id07241,0.99224997,0.005724504,0.002025519
id05702,0.0006586019,0.99913824,0.00020307524
id18973,0.89808214,0.052373976,0.049543906
id18662,0.84001136,0.049068924,0.11091973
id06448,0.11312248,0.011381322,0.8754962
id21002,0.0060006273,0.9933733,0.0006261742
id08753,0.9986401,0.00067329727,0.00068655005
id27832,0.011010529,0.9573907,0.0315987
id11341,0.06641526,0.92210543,0.011479279
id11426,0.10036076,0.039675705,0.85996354
id15388,0.0038335763,0.0005033065,0.9956631
id12801,0.79792964,0.16218118,0.03988914
id02380,0.5775886,0.024821918,0.3975895
id02777,0.05784861,0.005524706,0.9366266
id05412,0.11254462,0.0060818912,0.8813735
id01303,0.9967302,0.0021895547,0.0010801872
id21665,0.9774368,0.0034360113,0.019127216
id12973,0.016434593,0.002496431,0.981069
id22046,0.9427305,0.0051775733,0.052091993
id24035,0.38666347,0.0035379443,0.60979855
id15513,0.098229796,0.89466506,0.0071051405
id12302,0.4016606,0.015748506,0.5825909
id01751,0.90766746,0.06298937,0.029343164
id27003,0.9069403,0.033787325,0.059272423
id14689,0.00023559721,0.99912864,0.0006357186
id11885,0.6720791,0.061742883,0.26617807
id16558,0.40891072,0.24487466,0.34621465
id15785,0.22113943,0.64502835,0.13383225
id25382,0.0205628,0.9746352,0.00480203
id19170,0.7257025,0.2668537,0.0074438355
id22689,0.4811308,0.1419701,0.37689915
id03178,0.61496,0.05011459,0.3349254
id22393,0.7965781,0.020599982,0.1828219
id19215,0.3776181,0.5335699,0.088812046
id27829,0.79275507,0.06682246,0.1404225
id11659,0.065567024,0.005476548,0.9289564
id25831,0.00033379137,0.9995881,7.812346e-05
id08781,0.89897275,0.04036094,0.060666285
id11550,0.03963379,0.95670766,0.00365859
id25478,0.05764399,0.001434278,0.9409217
id09909,0.99697864,0.0023947915,0.00062654924
id09009,0.43886498,0.020896854,0.5402382
id12660,0.6125597,0.023278657,0.36416164
id23033,0.27627626,0.27878797,0.4449357
id25937,0.96255785,0.02480666,0.012635509
id10385,0.64936566,0.23704658,0.11358773
id15288,0.10332851,0.008717026,0.8879545
id06403,0.99711573,0.0016063191,0.0012779413
id18342,0.02671992,0.8757798,0.09750024
id00497,0.5691995,0.036877733,0.39392275
id12156,0.99867696,0.00044828633,0.0008746946
id26825,0.88198185,0.10427701,0.01374111
id20140,0.5695877,0.003217971,0.42719433
id06714,0.3491632,0.31482372,0.33601305
id06017,0.10952778,0.05624283,0.8342294
